time_s,current_uA,applied_V,force_V,force_mN
581.0,6250.0,0.8,7.585,424.76
581.1,6250.0,0.8,7.585,424.76
581.2,6250.0,0.8,7.585,424.76
581.3,6250.0,0.8,7.583,424.648
581.4,6250.0,0.8,7.583,424.648
581.5,6250.0,0.8,7.583,424.648
581.6,6250.0,0.8,7.583,424.648
581.7,6250.0,0.8,7.583,424.648
581.8,6250.0,0.8,7.585,424.76
581.9,6250.0,0.8,7.585,424.76
582.0,6250.0,0.8,7.585,424.76
582.1,6250.0,0.8,7.585,424.76
582.2,6250.0,0.8,7.585,424.76
582.3,6250.0,0.8,7.583,424.648
582.4,6250.0,0.8,7.583,424.648
582.5,6250.0,0.8,7.583,424.648
582.6,6250.0,0.8,7.583,424.648
582.7,6250.0,0.8,7.583,424.648
582.8,6250.0,0.8,7.584,424.70399999999995
582.9,6250.0,0.8,7.584,424.70399999999995
583.0,6250.0,0.8,7.584,424.70399999999995
583.1,6250.0,0.8,7.584,424.70399999999995
583.2,6250.0,0.8,7.584,424.70399999999995
583.3,6250.0,0.8,7.582,424.592
583.4,6250.0,0.8,7.582,424.592
583.5,6250.0,0.8,7.582,424.592
583.6,6250.0,0.8,7.582,424.592
583.7,6250.0,0.8,7.582,424.592
583.8,6250.0,0.8,7.583,424.648
583.9,6250.0,0.8,7.583,424.648
584.0,6250.0,0.8,7.583,424.648
584.1,6250.0,0.8,7.583,424.648
584.2,6250.0,0.8,7.583,424.648
584.3,6250.0,0.8,7.584,424.70399999999995
584.4,6250.0,0.8,7.584,424.70399999999995
584.5,6250.0,0.8,7.584,424.70399999999995
584.6,6250.0,0.8,7.584,424.70399999999995
584.7,6250.0,0.8,7.584,424.70399999999995
584.8,6250.0,0.8,7.584,424.70399999999995
584.9,6250.0,0.8,7.584,424.70399999999995
585.0,6250.0,0.8,7.584,424.70399999999995
585.1,6250.0,0.8,7.584,424.70399999999995
585.2,6250.0,0.8,7.584,424.70399999999995
585.3,6250.0,0.8,7.584,424.70399999999995
585.4,6250.0,0.8,7.584,424.70399999999995
585.5,6250.0,0.8,7.584,424.70399999999995
585.6,6250.0,0.8,7.584,424.70399999999995
585.7,6250.0,0.8,7.584,424.70399999999995
585.8,6250.0,0.8,7.583,424.648
585.9,6250.0,0.8,7.583,424.648
586.0,6250.0,0.8,7.583,424.648
586.1,6250.0,0.8,7.583,424.648
586.2,6250.0,0.8,7.583,424.648
586.3,6250.0,0.8,7.579,424.424
586.4,6250.0,0.8,7.579,424.424
586.5,6250.0,0.8,7.579,424.424
586.6,6250.0,0.8,7.579,424.424
586.7,6250.0,0.8,7.579,424.424
586.8,6250.0,0.8,7.584,424.70399999999995
586.9,6250.0,0.8,7.584,424.70399999999995
587.0,6250.0,0.8,7.584,424.70399999999995
587.1,6250.0,0.8,7.584,424.70399999999995
587.2,6250.0,0.8,7.584,424.70399999999995
587.3,6250.0,0.8,7.587,424.87199999999996
587.4,6250.0,0.8,7.587,424.87199999999996
587.5,6250.0,0.8,7.587,424.87199999999996
587.6,6250.0,0.8,7.587,424.87199999999996
587.7,6250.0,0.8,7.587,424.87199999999996
587.8,6250.0,0.8,7.583,424.648
587.9,6250.0,0.8,7.583,424.648
588.0,6250.0,0.8,7.583,424.648
588.1,6250.0,0.8,7.583,424.648
588.2,6250.0,0.8,7.583,424.648
588.3,6250.0,0.8,7.583,424.648
588.4,6250.0,0.8,7.583,424.648
588.5,6250.0,0.8,7.583,424.648
588.6,6250.0,0.8,7.583,424.648
588.7,6250.0,0.8,7.583,424.648
588.8,6250.0,0.8,7.583,424.648
588.9,6250.0,0.8,7.583,424.648
589.0,6250.0,0.8,7.583,424.648
589.1,6250.0,0.8,7.583,424.648
589.2,6250.0,0.8,7.583,424.648
589.3,6250.0,0.8,7.58,424.48
589.4,6250.0,0.8,7.58,424.48
589.5,6250.0,0.8,7.58,424.48
589.6,6250.0,0.8,7.58,424.48
589.7,6250.0,0.8,7.58,424.48
589.8,6250.0,0.8,7.582,424.592
589.9,6250.0,0.8,7.582,424.592
590.0,6250.0,0.8,7.582,424.592
590.1,6250.0,0.8,7.582,424.592
590.2,6250.0,0.8,7.582,424.592
590.3,6250.0,0.8,7.5825,424.62
590.4,6250.0,0.8,7.5825,424.62
590.5,6250.0,0.8,7.5825,424.62
590.6,6250.0,0.8,7.5825,424.62
590.7,6250.0,0.8,7.5825,424.62
590.8,6250.0,0.8,7.583,424.648
590.9,6250.0,0.8,7.583,424.648
591.0,6250.0,0.8,7.583,424.648
591.1,6250.0,0.8,7.583,424.648
591.2,6250.0,0.8,7.583,424.648
591.3,6250.0,0.8,7.58,424.48
591.4,6250.0,0.8,7.58,424.48
591.5,6250.0,0.8,7.58,424.48
591.6,6250.0,0.8,7.58,424.48
591.7,6250.0,0.8,7.58,424.48
591.8,6250.0,0.8,7.582,424.592
591.9,6250.0,0.8,7.582,424.592
592.0,6250.0,0.8,7.582,424.592
592.1,6250.0,0.8,7.582,424.592
592.2,6250.0,0.8,7.582,424.592
592.3,6250.0,0.8,7.585,424.76
592.4,6250.0,0.8,7.585,424.76
592.5,6250.0,0.8,7.585,424.76
592.6,6250.0,0.8,7.585,424.76
592.7,6250.0,0.8,7.585,424.76
592.8,6250.0,0.8,7.5835,424.676
592.9,6250.0,0.8,7.5835,424.676
593.0,6250.0,0.8,7.5835,424.676
593.1,6250.0,0.8,7.5835,424.676
593.2,6250.0,0.8,7.5835,424.676
593.3,6250.0,0.8,7.582,424.592
593.4,6250.0,0.8,7.582,424.592
593.5,6250.0,0.8,7.582,424.592
593.6,6250.0,0.8,7.582,424.592
593.7,6250.0,0.8,7.582,424.592
593.8,6250.0,0.8,7.582,424.592
593.9,6250.0,0.8,7.582,424.592
594.0,6250.0,0.8,7.582,424.592
594.1,6250.0,0.8,7.582,424.592
594.2,6250.0,0.8,7.582,424.592
594.3,6250.0,0.8,7.584,424.70399999999995
594.4,6250.0,0.8,7.584,424.70399999999995
594.5,6250.0,0.8,7.584,424.70399999999995
594.6,6250.0,0.8,7.584,424.70399999999995
594.7,6250.0,0.8,7.584,424.70399999999995
594.8,6250.0,0.8,7.5835,424.676
594.9,6250.0,0.8,7.5835,424.676
595.0,6250.0,0.8,7.5835,424.676
595.1,6250.0,0.8,7.5835,424.676
595.2,6250.0,0.8,7.5835,424.676
595.3,6250.0,0.8,7.583,424.648
595.4,6250.0,0.8,7.583,424.648
595.5,6250.0,0.8,7.583,424.648
595.6,6250.0,0.8,7.583,424.648
595.7,6250.0,0.8,7.583,424.648
595.8,6250.0,0.8,7.582,424.592
595.9,6250.0,0.8,7.582,424.592
596.0,6250.0,0.8,7.582,424.592
596.1,6250.0,0.8,7.582,424.592
596.2,6250.0,0.8,7.582,424.592
596.3,6250.0,0.8,7.582,424.592
596.4,6250.0,0.8,7.582,424.592
596.5,6250.0,0.8,7.582,424.592
596.6,6250.0,0.8,7.582,424.592
596.7,6250.0,0.8,7.582,424.592
596.8,6250.0,0.8,7.584,424.70399999999995
596.9,6250.0,0.8,7.584,424.70399999999995
597.0,6250.0,0.8,7.584,424.70399999999995
597.1,6250.0,0.8,7.584,424.70399999999995
597.2,6250.0,0.8,7.584,424.70399999999995
597.3,6250.0,0.8,7.584,424.70399999999995
597.4,6250.0,0.8,7.584,424.70399999999995
597.5,6250.0,0.8,7.584,424.70399999999995
597.6,6250.0,0.8,7.584,424.70399999999995
597.7,6250.0,0.8,7.584,424.70399999999995
597.8,6250.0,0.8,7.584,424.70399999999995
597.9,6250.0,0.8,7.584,424.70399999999995
598.0,6250.0,0.8,7.584,424.70399999999995
598.1,6250.0,0.8,7.584,424.70399999999995
598.2,6250.0,0.8,7.584,424.70399999999995
598.3,6250.0,0.8,7.582,424.592
598.4,6250.0,0.8,7.582,424.592
598.5,6250.0,0.8,7.582,424.592
598.6,6250.0,0.8,7.582,424.592
598.7,6250.0,0.8,7.582,424.592
598.8,6250.0,0.8,7.582,424.592
598.9,6250.0,0.8,7.582,424.592
599.0,6250.0,0.8,7.582,424.592
599.1,6250.0,0.8,7.582,424.592
599.2,6250.0,0.8,7.582,424.592
599.3,6250.0,0.8,7.582333333333334,424.6106666666667
599.4,6250.0,0.8,7.582333333333334,424.6106666666667
599.5,6250.0,0.8,7.582333333333334,424.6106666666667
599.6,6250.0,0.8,7.582333333333334,424.6106666666667
599.7,6250.0,0.8,7.582333333333334,424.6106666666667
599.8,6250.0,0.8,7.582666666666666,424.6293333333333
599.9,6250.0,0.8,7.582666666666666,424.6293333333333
600.0,6250.0,-0.8,7.582666666666666,424.6293333333333
600.1,-6250.0,-0.8,7.582666666666666,424.6293333333333
600.2,-6250.0,-0.8,7.582666666666666,424.6293333333333
600.3,-6250.0,-0.8,7.583,424.648
600.4,-6250.0,-0.8,7.583,424.648
600.5,-6250.0,-0.8,7.583,424.648
600.6,-6250.0,-0.8,7.583,424.648
600.7,-6250.0,-0.8,7.583,424.648
600.8,-6250.0,-0.8,7.583,424.648
600.9,-6250.0,-0.8,7.583,424.648
601.0,-6250.0,-0.8,7.583,424.648
601.1,-6250.0,-0.8,7.583,424.648
601.2,-6250.0,-0.8,7.583,424.648
601.3,-6250.0,-0.8,7.582,424.592
601.4,-6250.0,-0.8,7.582,424.592
601.5,-6250.0,-0.8,7.582,424.592
601.6,-6250.0,-0.8,7.582,424.592
601.7,-6250.0,-0.8,7.582,424.592
601.8,-6250.0,-0.8,7.583,424.648
601.9,-6250.0,-0.8,7.583,424.648
602.0,-6250.0,-0.8,7.583,424.648
602.1,-6250.0,-0.8,7.583,424.648
602.2,-6250.0,-0.8,7.583,424.648
602.3,-6250.0,-0.8,7.584,424.70399999999995
602.4,-6250.0,-0.8,7.584,424.70399999999995
602.5,-6250.0,-0.8,7.584,424.70399999999995
602.6,-6250.0,-0.8,7.584,424.70399999999995
602.7,-6250.0,-0.8,7.584,424.70399999999995
602.8,-6250.0,-0.8,7.582,424.592
602.9,-6250.0,-0.8,7.582,424.592
603.0,-6250.0,-0.8,7.582,424.592
603.1,-6250.0,-0.8,7.582,424.592
603.2,-6250.0,-0.8,7.582,424.592
603.3,-6250.0,-0.8,7.584,424.70399999999995
603.4,-6250.0,-0.8,7.584,424.70399999999995
603.5,-6250.0,-0.8,7.584,424.70399999999995
603.6,-6250.0,-0.8,7.584,424.70399999999995
603.7,-6250.0,-0.8,7.584,424.70399999999995
603.8,-6250.0,-0.8,7.5815,424.564
603.9,-6250.0,-0.8,7.5815,424.564
604.0,-6250.0,-0.8,7.5815,424.564
604.1,-6250.0,-0.8,7.5815,424.564
604.2,-6250.0,-0.8,7.5815,424.564
604.3,-6250.0,-0.8,7.579,424.424
604.4,-6250.0,-0.8,7.579,424.424
604.5,-6250.0,-0.8,7.579,424.424
604.6,-6250.0,-0.8,7.579,424.424
604.7,-6250.0,-0.8,7.579,424.424
604.8,-6250.0,-0.8,7.578,424.368
604.9,-6250.0,-0.8,7.578,424.368
605.0,-6250.0,-0.8,7.578,424.368
605.1,-6250.0,-0.8,7.578,424.368
605.2,-6250.0,-0.8,7.578,424.368
605.3,-6250.0,-0.8,7.575,424.2
605.4,-6250.0,-0.8,7.575,424.2
605.5,-6250.0,-0.8,7.575,424.2
605.6,-6250.0,-0.8,7.575,424.2
605.7,-6250.0,-0.8,7.575,424.2
605.8,-6250.0,-0.8,7.576,424.256
605.9,-6250.0,-0.8,7.576,424.256
606.0,-6250.0,-0.8,7.576,424.256
606.1,-6250.0,-0.8,7.576,424.256
606.2,-6250.0,-0.8,7.576,424.256
606.3,-6250.0,-0.8,7.574,424.144
606.4,-6250.0,-0.8,7.574,424.144
606.5,-6250.0,-0.8,7.574,424.144
606.6,-6250.0,-0.8,7.574,424.144
606.7,-6250.0,-0.8,7.574,424.144
606.8,-6250.0,-0.8,7.573,424.088
606.9,-6250.0,-0.8,7.573,424.088
607.0,-6250.0,-0.8,7.573,424.088
607.1,-6250.0,-0.8,7.573,424.088
607.2,-6250.0,-0.8,7.573,424.088
607.3,-6250.0,-0.8,7.573,424.088
607.4,-6250.0,-0.8,7.573,424.088
607.5,-6188.49,-0.8,7.573,424.088
607.6,-6108.62,-0.8,7.573,424.088
607.7,-6021.45,-0.8,7.573,424.088
607.8,-5932.38,-0.8,7.571,423.976
607.9,-5847.55,-0.8,7.571,423.976
608.0,-5763.34,-0.8,7.571,423.976
608.1,-5681.94,-0.8,7.571,423.976
608.2,-5599.59,-0.8,7.571,423.976
608.3,-5516.14,-0.8,7.569,423.864
608.4,-5434.75,-0.8,7.569,423.864
608.5,-5350.73,-0.8,7.569,423.864
608.6,-5272.29,-0.8,7.569,423.864
608.7,-5190.75,-0.8,7.569,423.864
608.8,-5115.79,-0.8,7.564,423.584
608.9,-5041.02,-0.8,7.564,423.584
609.0,-4968.26,-0.8,7.564,423.584
609.1,-4900.4,-0.8,7.564,423.584
609.2,-4834.27,-0.8,7.564,423.584
609.3,-4773.56,-0.8,7.569,423.864
609.4,-4712.19,-0.8,7.569,423.864
609.5,-4656.59,-0.8,7.569,423.864
609.6,-4601.95,-0.8,7.569,423.864
609.7,-4549.31,-0.8,7.569,423.864
609.8,-4500.19,-0.8,7.566,423.69599999999997
609.9,-4451.6,-0.8,7.566,423.69599999999997
610.0,-4406.35,-0.8,7.566,423.69599999999997
610.1,-4360.48,-0.8,7.566,423.69599999999997
610.2,-4317.71,-0.8,7.566,423.69599999999997
610.3,-4274.41,-0.8,7.5655,423.668
610.4,-4233.4,-0.8,7.5655,423.668
610.5,-4193.58,-0.8,7.5655,423.668
610.6,-4152.19,-0.8,7.5655,423.668
610.7,-4114.57,-0.8,7.5655,423.668
610.8,-4075.23,-0.8,7.565,423.64000000000004
610.9,-4040.09,-0.8,7.565,423.64000000000004
611.0,-4002.04,-0.8,7.565,423.64000000000004
611.1,-3967.99,-0.8,7.565,423.64000000000004
611.2,-3933.28,-0.8,7.565,423.64000000000004
611.3,-3898.8,-0.8,7.566,423.69599999999997
611.4,-3866.81,-0.8,7.566,423.69599999999997
611.5,-3833.38,-0.8,7.566,423.69599999999997
611.6,-3802.77,-0.8,7.566,423.69599999999997
611.7,-3770.25,-0.8,7.566,423.69599999999997
611.8,-3740.44,-0.8,7.562,423.47200000000004
611.9,-3709.31,-0.8,7.562,423.47200000000004
612.0,-3679.65,-0.8,7.562,423.47200000000004
612.1,-3651.04,-0.8,7.562,423.47200000000004
612.2,-3621.62,-0.8,7.562,423.47200000000004
612.3,-3593.96,-0.8,7.566,423.69599999999997
612.4,-3566.45,-0.8,7.566,423.69599999999997
612.5,-3538.6,-0.8,7.566,423.69599999999997
612.6,-3512.85,-0.8,7.566,423.69599999999997
612.7,-3486.29,-0.8,7.566,423.69599999999997
612.8,-3461.45,-0.8,7.5645,423.61199999999997
612.9,-3435.79,-0.8,7.5645,423.61199999999997
613.0,-3412.09,-0.8,7.5645,423.61199999999997
613.1,-3387.39,-0.8,7.5645,423.61199999999997
613.2,-3363.84,-0.8,7.5645,423.61199999999997
613.3,-3340.71,-0.8,7.563,423.52799999999996
613.4,-3317.77,-0.8,7.563,423.52799999999996
613.5,-3294.89,-0.8,7.563,423.52799999999996
613.6,-3272.14,-0.8,7.563,423.52799999999996
613.7,-3250.54,-0.8,7.563,423.52799999999996
613.8,-3228.46,-0.8,7.5615,423.44399999999996
613.9,-3207.43,-0.8,7.5615,423.44399999999996
614.0,-3186.6,-0.8,7.5615,423.44399999999996
614.1,-3165.33,-0.8,7.5615,423.44399999999996
614.2,-3145.16,-0.8,7.5615,423.44399999999996
614.3,-3123.61,-0.8,7.56,423.35999999999996
614.4,-3103.86,-0.8,7.56,423.35999999999996
614.5,-3083.84,-0.8,7.56,423.35999999999996
614.6,-3064.38,-0.8,7.56,423.35999999999996
614.7,-3045.26,-0.8,7.56,423.35999999999996
614.8,-3026.14,-0.8,7.56,423.35999999999996
614.9,-3007.02,-0.8,7.56,423.35999999999996
615.0,-2987.71,-0.8,7.56,423.35999999999996
615.1,-2970.35,-0.8,7.56,423.35999999999996
615.2,-2951.47,-0.8,7.56,423.35999999999996
615.3,-2933.92,-0.8,7.558,423.248
615.4,-2915.37,-0.8,7.558,423.248
615.5,-2897.58,-0.8,7.558,423.248
615.6,-2880.32,-0.8,7.558,423.248
615.7,-2863.25,-0.8,7.558,423.248
615.8,-2845.47,-0.8,7.555,423.08
615.9,-2829.3,-0.8,7.555,423.08
616.0,-2812.18,-0.8,7.555,423.08
616.1,-2795.97,-0.8,7.555,423.08
616.2,-2779.23,-0.8,7.555,423.08
616.3,-2763.45,-0.8,7.557,423.192
616.4,-2747.38,-0.8,7.557,423.192
616.5,-2730.83,-0.8,7.557,423.192
616.6,-2716.72,-0.8,7.557,423.192
616.7,-2700.41,-0.8,7.557,423.192
616.8,-2685.29,-0.8,7.556,423.136
616.9,-2669.85,-0.8,7.556,423.136
617.0,-2655.16,-0.8,7.556,423.136
617.1,-2640.33,-0.8,7.556,423.136
617.2,-2626.21,-0.8,7.556,423.136
617.3,-2611.19,-0.8,7.556,423.136
617.4,-2597.84,-0.8,7.556,423.136
617.5,-2582.97,-0.8,7.556,423.136
617.6,-2570.09,-0.8,7.556,423.136
617.7,-2555.02,-0.8,7.556,423.136
617.8,-2541.86,-0.8,7.554,423.024
617.9,-2528.65,-0.8,7.554,423.024
618.0,-2514.06,-0.8,7.554,423.024
618.1,-2502.05,-0.8,7.554,423.024
618.2,-2488.55,-0.8,7.554,423.024
618.3,-2475.39,-0.8,7.556,423.136
618.4,-2462.85,-0.8,7.556,423.136
618.5,-2450.12,-0.8,7.556,423.136
618.6,-2437.58,-0.8,7.556,423.136
618.7,-2425.7,-0.8,7.556,423.136
618.8,-2412.73,-0.8,7.554,423.024
618.9,-2401.96,-0.8,7.554,423.024
619.0,-2388.65,-0.8,7.554,423.024
619.1,-2378.02,-0.8,7.554,423.024
619.2,-2365.91,-0.8,7.554,423.024
619.3,-2354.8,-0.8,7.553,422.968
619.4,-2343.02,-0.8,7.553,422.968
619.5,-2331.39,-0.8,7.553,422.968
619.6,-2320.47,-0.8,7.553,422.968
619.7,-2308.69,-0.8,7.553,422.968
619.8,-2298.29,-0.8,7.554,423.024
619.9,-2287.47,-0.8,7.554,423.024
620.0,-2276.6,-0.8,7.554,423.024
620.1,-2266.01,-0.8,7.554,423.024
620.2,-2255.14,-0.8,7.554,423.024
620.3,-2245.03,-0.8,7.555,423.08
620.4,-2234.3,-0.8,7.555,423.08
620.5,-2224.48,-0.8,7.555,423.08
620.6,-2213.89,-0.8,7.555,423.08
620.7,-2203.12,-0.8,7.555,423.08
620.8,-2193.91,-0.8,7.554,423.024
620.9,-2183.23,-0.8,7.554,423.024
621.0,-2174.27,-0.8,7.554,423.024
621.1,-2164.21,-0.8,7.554,423.024
621.2,-2155.34,-0.8,7.554,423.024
621.3,-2145.08,-0.8,7.553,422.968
621.4,-2135.74,-0.8,7.553,422.968
621.5,-2125.87,-0.8,7.553,422.968
621.6,-2116.71,-0.8,7.553,422.968
621.7,-2107.84,-0.8,7.553,422.968
621.8,-2097.5,-0.8,7.555,423.08
621.9,-2090.25,-0.8,7.555,423.08
622.0,-2079.8,-0.8,7.555,423.08
622.1,-2072.08,-0.8,7.555,423.08
622.2,-2062.73,-0.8,7.555,423.08
622.3,-2053.67,-0.8,7.555,423.08
622.4,-2045.38,-0.8,7.555,423.08
622.5,-2036.27,-0.8,7.555,423.08
622.6,-2028.74,-0.8,7.555,423.08
622.7,-2019.77,-0.8,7.555,423.08
622.8,-2011.81,-0.8,7.552,422.912
622.9,-2002.84,-0.8,7.552,422.912
623.0,-1994.88,-0.8,7.552,422.912
623.1,-1986.2,-0.8,7.552,422.912
623.2,-1978.33,-0.8,7.552,422.912
623.3,-1969.8,-0.8,7.552,422.912
623.4,-1962.07,-0.8,7.552,422.912
623.5,-1954.16,-0.8,7.552,422.912
623.6,-1946.19,-0.8,7.552,422.912
623.7,-1938.66,-0.8,7.552,422.912
623.8,-1930.55,-0.8,7.552,422.912
623.9,-1923.5,-0.8,7.552,422.912
624.0,-1915.44,-0.8,7.552,422.912
624.1,-1907.95,-0.8,7.552,422.912
624.2,-1900.18,-0.8,7.552,422.912
624.3,-1892.74,-0.8,7.5525,422.94
624.4,-1885.45,-0.8,7.5525,422.94
624.5,-1877.82,-0.8,7.5525,422.94
624.6,-1870.85,-0.8,7.5525,422.94
624.7,-1863.42,-0.8,7.5525,422.94
624.8,-1856.6,-0.8,7.553,422.968
624.9,-1848.87,-0.8,7.553,422.968
625.0,-1842.05,-0.8,7.553,422.968
625.1,-1835.38,-0.8,7.553,422.968
625.2,-1827.94,-0.8,7.553,422.968
625.3,-1821.26,-0.8,7.553,422.968
625.4,-1813.92,-0.8,7.553,422.968
625.5,-1807.43,-0.8,7.553,422.968
625.6,-1800.33,-0.8,7.553,422.968
625.7,-1793.42,-0.8,7.553,422.968
625.8,-1787.03,-0.8,7.552666666666666,422.9493333333333
625.9,-1781.21,-0.8,7.552666666666666,422.9493333333333
626.0,-1772.72,-0.8,7.552666666666666,422.9493333333333
626.1,-1767.95,-0.8,7.552666666666666,422.9493333333333
626.2,-1760.7,-0.8,7.552666666666666,422.9493333333333
626.3,-1754.46,-0.8,7.552333333333333,422.93066666666664
626.4,-1748.31,-0.8,7.552333333333333,422.93066666666664
626.5,-1741.54,-0.8,7.552333333333333,422.93066666666664
626.6,-1735.91,-0.8,7.552333333333333,422.93066666666664
626.7,-1728.52,-0.8,7.552333333333333,422.93066666666664
626.8,-1723.75,-0.8,7.552,422.912
626.9,-1715.93,-0.8,7.552,422.912
627.0,-1711.92,-0.8,7.552,422.912
627.1,-1703.48,-0.8,7.552,422.912
627.2,-1699.62,-0.8,7.552,422.912
627.3,-1692.52,-0.8,7.552,422.912
627.4,-1687.27,-0.8,7.552,422.912
627.5,-1681.6,-0.8,7.552,422.912
627.6,-1674.49,-0.8,7.552,422.912
627.7,-1670.2,-0.8,7.552,422.912
627.8,-1662.9,-0.8,7.548,422.688
627.9,-1658.76,-0.8,7.548,422.688
628.0,-1652.03,-0.8,7.548,422.688
628.1,-1647.07,-0.8,7.548,422.688
628.2,-1641.02,-0.8,7.548,422.688
628.3,-1634.91,-0.8,7.55,422.8
628.4,-1630.29,-0.8,7.55,422.8
628.5,-1624.47,-0.8,7.55,422.8
628.6,-1619.51,-0.8,7.55,422.8
628.7,-1613.31,-0.8,7.55,422.8
628.8,-1608.4,-0.8,7.548,422.688
628.9,-1603.11,-0.8,7.548,422.688
629.0,-1597.48,-0.8,7.548,422.688
629.1,-1592.95,-0.8,7.548,422.688
629.2,-1586.85,-0.8,7.548,422.688
629.3,-1582.22,-0.8,7.548,422.688
629.4,-1576.6,-0.8,7.548,422.688
629.5,-1572.35,-0.8,7.548,422.688
629.6,-1566.77,-0.8,7.548,422.688
629.7,-1562.1,-0.8,7.548,422.688
629.8,-1557.14,-0.8,7.545,422.52
629.9,-1552.23,-0.8,7.545,422.52
630.0,-1547.13,-0.8,7.545,422.52
630.1,-1541.64,-0.8,7.545,422.52
630.2,-1537.92,-0.8,7.545,422.52
630.3,-1531.54,-0.8,7.5465,422.604
630.4,-1527.48,-0.8,7.5465,422.604
630.5,-1522.48,-0.8,7.5465,422.604
630.6,-1517.99,-0.8,7.5465,422.604
630.7,-1512.94,-0.8,7.5465,422.604
630.8,-1508.03,-0.8,7.548,422.688
630.9,-1504.83,-0.8,7.548,422.688
631.0,-1498.3,-0.8,7.548,422.688
631.1,-1495.01,-0.8,7.548,422.688
631.2,-1489.48,-0.8,7.548,422.688
631.3,-1486.14,-0.8,7.548,422.688
631.4,-1480.94,-0.8,7.548,422.688
631.5,-1476.98,-0.8,7.548,422.688
631.6,-1472.6,-0.8,7.548,422.688
631.7,-1467.83,-0.8,7.548,422.688
631.8,-1463.78,-0.8,7.55,422.8
631.9,-1458.01,-0.8,7.55,422.8
632.0,-1454.57,-0.8,7.55,422.8
632.1,-1425.72,-0.8,7.55,422.8
632.2,-1411.8,-0.8,7.55,422.8
632.3,-1415.28,-0.8,7.548,422.688
632.4,-1417.38,-0.8,7.548,422.688
632.5,-1415.95,-0.8,7.548,422.688
632.6,-1413.95,-0.8,7.548,422.688
632.7,-1411.47,-0.8,7.548,422.688
632.8,-1407.99,-0.8,7.547,422.632
632.9,-1405.55,-0.8,7.547,422.632
633.0,-1400.83,-0.8,7.547,422.632
633.1,-1398.88,-0.8,7.547,422.632
633.2,-1393.92,-0.8,7.547,422.632
633.3,-1391.73,-0.8,7.55,422.8
633.4,-1387.05,-0.8,7.55,422.8
633.5,-1383.81,-0.8,7.55,422.8
633.6,-1380.38,-0.8,7.55,422.8
633.7,-1375.56,-0.8,7.55,422.8
633.8,-1372.84,-0.8,7.547,422.632
633.9,-1368.89,-0.8,7.547,422.632
634.0,-1365.74,-0.8,7.547,422.632
634.1,-1361.16,-0.8,7.547,422.632
634.2,-1358.59,-0.8,7.547,422.632
634.3,-1353.82,-0.8,7.549,422.744
634.4,-1351.39,-0.8,7.549,422.744
634.5,-1347.14,-0.8,7.549,422.744
634.6,-1343.95,-0.8,7.549,422.744
634.7,-1340.18,-0.8,7.549,422.744
634.8,-1336.65,-0.8,7.545,422.52
634.9,-1333.41,-0.8,7.545,422.52
635.0,-1329.98,-0.8,7.545,422.52
635.1,-1327.31,-0.8,7.545,422.52
635.2,-1323.3,-0.8,7.545,422.52
635.3,-1320.63,-0.8,7.545,422.52
635.4,-1316.15,-0.8,7.545,422.52
635.5,-1313.1,-0.8,7.545,422.52
635.6,-1309.8,-0.8,7.545,422.52
635.7,-1306.18,-0.8,7.545,422.52
635.8,-1303.27,-0.8,7.549,422.744
635.9,-1299.46,-0.8,7.549,422.744
636.0,-1296.74,-0.8,7.549,422.744
636.1,-1292.64,-0.8,7.549,422.744
636.2,-1290.45,-0.8,7.549,422.744
636.3,-1286.82,-0.8,7.548,422.688
636.4,-1284.06,-0.8,7.548,422.688
636.5,-1280.72,-0.8,7.548,422.688
636.6,-1277.48,-0.8,7.548,422.688
636.7,-1274.04,-0.8,7.548,422.688
636.8,-1270.9,-0.8,7.548,422.688
636.9,-1267.94,-0.8,7.548,422.688
637.0,-1263.89,-0.8,7.548,422.688
637.1,-1261.41,-0.8,7.548,422.688
637.2,-1257.83,-0.8,7.548,422.688
637.3,-1255.73,-0.8,7.546,422.576
637.4,-1251.73,-0.8,7.546,422.576
637.5,-1249.06,-0.8,7.546,422.576
637.6,-1245.96,-0.8,7.546,422.576
637.7,-1242.86,-0.8,7.546,422.576
637.8,-1239.61,-0.8,7.549,422.744
637.9,-1236.52,-0.8,7.549,422.744
638.0,-1233.51,-0.8,7.549,422.744
638.1,-1230.6,-0.8,7.549,422.744
638.2,-1227.74,-0.8,7.549,422.744
638.3,-1224.98,-0.8,7.549,422.744
638.4,-1221.88,-0.8,7.549,422.744
638.5,-1219.11,-0.8,7.549,422.744
638.6,-1216.06,-0.8,7.549,422.744
638.7,-1213.34,-0.8,7.549,422.744
638.8,-1210.67,-0.8,7.548,422.688
638.9,-1207.57,-0.8,7.548,422.688
639.0,-1205.95,-0.8,7.548,422.688
639.1,-1201.85,-0.8,7.548,422.688
639.2,-1200.42,-0.8,7.548,422.688
639.3,-1196.32,-0.8,7.544,422.464
639.4,-1195.22,-0.8,7.544,422.464
639.5,-1191.22,-0.8,7.544,422.464
639.6,-1189.36,-0.8,7.544,422.464
639.7,-1186.83,-0.8,7.544,422.464
639.8,-1183.25,-0.8,7.547,422.632
639.9,-1182.2,-0.8,7.547,422.632
640.0,-1177.72,-0.8,7.547,422.632
640.1,-1177.01,-0.8,7.547,422.632
640.2,-1172.52,-0.8,7.547,422.632
640.3,-1171.38,-0.8,7.545,422.52
640.4,-1168.23,-0.8,7.545,422.52
640.5,-1165.66,-0.8,7.545,422.52
