time_s,current_uA,applied_V,force_V,confident,force_mN
148.3,6692.67,0.8,3.477,True,194.712
148.4,6697.92,0.8,3.477,True,194.712
148.5,6694.58,0.8,3.477,True,194.712
148.6,6695.06,0.8,3.477,True,194.712
148.7,6696.37,0.8,3.477,True,194.712
148.8,6698.39,0.8,3.477,True,194.712
148.9,6697.44,0.8,3.477,True,194.712
149.0,6699.35,0.8,3.477,True,194.712
149.1,6703.16,0.8,3.477,True,194.712
149.2,6701.73,0.8,3.477,True,194.712
149.3,6699.82,0.8,3.477,True,194.712
149.4,6698.39,0.8,3.477,True,194.712
149.5,6696.49,0.8,3.477,True,194.712
149.6,6702.69,0.8,3.477,True,194.712
149.7,6706.5,0.8,3.477,True,194.712
149.8,6718.42,0.8,3.477,True,194.712
149.9,6718.42,0.8,3.477,True,194.712
150.0,6719.85,0.8,3.477,True,194.712
150.1,6716.51,0.8,3.477,True,194.712
150.2,6714.13,0.8,3.477,True,194.712
150.3,6717.94,0.8,3.478,True,194.768
150.4,6715.08,0.8,3.478,True,194.768
150.5,6713.65,0.8,3.478,True,194.768
150.6,6717.47,0.8,3.478,True,194.768
150.7,6718.42,0.8,3.478,True,194.768
150.8,6717.47,0.8,3.478,True,194.768
150.9,6719.14,0.8,3.478,True,194.768
151.0,6721.28,0.8,3.478,True,194.768
151.1,6719.37,0.8,3.478,True,194.768
151.2,6716.99,0.8,3.478,True,194.768
151.3,6718.9,0.8,3.475,True,194.6
151.4,6724.14,0.8,3.475,True,194.6
151.5,6725.1,0.8,3.475,True,194.6
151.6,6725.1,0.8,3.475,True,194.6
151.7,6723.67,0.8,3.475,True,194.6
151.8,6722.59,0.8,3.475,True,194.6
151.9,6720.33,0.8,3.475,True,194.6
152.0,6721.28,0.8,3.475,True,194.6
152.1,6718.9,0.8,3.475,True,194.6
152.2,6721.76,0.8,3.475,True,194.6
152.3,6727.0,0.8,3.475,True,194.6
152.4,6725.57,0.8,3.475,True,194.6
152.5,6727.0,0.8,3.475,True,194.6
152.6,6725.22,0.8,3.475,True,194.6
152.7,6723.67,0.8,3.475,True,194.6
152.8,6724.62,0.8,3.474,True,194.544
152.9,6724.62,0.8,3.474,True,194.544
153.0,6725.57,0.8,3.474,True,194.544
153.1,6720.33,0.8,3.474,True,194.544
153.2,6722.24,0.8,3.474,True,194.544
153.3,6727.48,0.8,3.474,True,194.544
153.4,6728.43,0.8,3.474,True,194.544
153.5,6730.34,0.8,3.474,True,194.544
153.6,6723.67,0.8,3.474,True,194.544
153.7,6726.05,0.8,3.474,True,194.544
153.8,6729.39,0.8,3.478,True,194.768
153.9,6729.87,0.8,3.478,True,194.768
154.0,6729.39,0.8,3.478,True,194.768
154.1,6728.91,0.8,3.478,True,194.768
154.2,6728.91,0.8,3.478,True,194.768
154.3,6728.91,0.8,3.478,True,194.768
154.4,6728.43,0.8,3.478,True,194.768
154.5,6733.2,0.8,3.478,True,194.768
154.6,6736.06,0.8,3.478,True,194.768
154.7,6737.02,0.8,3.478,True,194.768
154.8,6742.26,0.8,3.477,True,194.712
154.9,6742.74,0.8,3.477,True,194.712
155.0,6739.4,0.8,3.477,True,194.712
155.1,6742.74,0.8,3.477,True,194.712
155.2,6746.55,0.8,3.477,True,194.712
155.3,6747.03,0.8,3.472,True,194.432
155.4,6747.98,0.8,3.472,True,194.432
155.5,6749.06,0.8,3.472,True,194.432
155.6,6750.85,0.8,3.472,True,194.432
155.7,6750.37,0.8,3.472,True,194.432
155.8,6744.17,0.8,3.477,True,194.712
155.9,6745.6,0.8,3.477,True,194.712
156.0,6743.69,0.8,3.477,True,194.712
156.1,6746.08,0.8,3.477,True,194.712
156.2,6749.42,0.8,3.477,True,194.712
156.3,6749.42,0.8,3.477,True,194.712
156.4,6751.32,0.8,3.477,True,194.712
156.5,6753.23,0.8,3.477,True,194.712
156.6,6753.23,0.8,3.477,True,194.712
156.7,6755.61,0.8,3.477,True,194.712
156.8,6760.38,0.8,3.477,True,194.712
156.9,6760.38,0.8,3.477,True,194.712
157.0,6761.34,0.8,3.477,True,194.712
157.1,6762.29,0.8,3.477,True,194.712
157.2,6757.52,0.8,3.477,True,194.712
157.3,6754.18,0.8,3.478,True,194.768
157.4,6755.61,0.8,3.478,True,194.768
157.5,6762.77,0.8,3.478,True,194.768
157.6,6760.38,0.8,3.478,True,194.768
157.7,6762.89,0.8,3.478,True,194.768
157.8,6764.2,0.8,3.478,True,194.768
157.9,6764.2,0.8,3.478,True,194.768
158.0,6768.01,0.8,3.478,True,194.768
158.1,6768.49,0.8,3.478,True,194.768
158.2,6769.44,0.8,3.478,True,194.768
158.3,6772.3,0.8,3.425,True,191.79999999999998
158.4,6775.64,0.8,3.425,True,191.79999999999998
158.5,6768.97,0.8,3.425,True,191.79999999999998
158.6,6770.4,0.8,3.425,True,191.79999999999998
158.7,6771.35,0.8,3.425,True,191.79999999999998
158.8,6767.06,0.8,3.428,True,191.968
158.9,6770.4,0.8,3.428,True,191.968
159.0,6765.63,0.8,3.428,True,191.968
159.1,6770.4,0.8,3.428,True,191.968
159.2,6773.26,0.8,3.428,True,191.968
159.3,6776.12,0.8,3.427,True,191.912
159.4,6778.5,0.8,3.427,True,191.912
159.5,6777.55,0.8,3.427,True,191.912
159.6,6775.64,0.8,3.427,True,191.912
159.7,6775.16,0.8,3.427,True,191.912
159.8,6773.26,0.8,3.427,True,191.912
159.9,6774.69,0.8,3.427,True,191.912
160.0,6780.41,0.8,3.427,True,191.912
160.1,6783.27,0.8,3.427,True,191.912
160.2,6785.65,0.8,3.427,True,191.912
160.3,6781.84,0.8,3.427,True,191.912
160.4,6785.65,0.8,3.427,True,191.912
160.5,6788.04,0.8,3.427,True,191.912
160.6,6785.65,0.8,3.427,True,191.912
160.7,6787.56,0.8,3.427,True,191.912
160.8,6788.04,0.8,3.427,True,191.912
160.9,6786.61,0.8,3.427,True,191.912
161.0,6788.04,0.8,3.427,True,191.912
161.1,6787.09,0.8,3.427,True,191.912
161.2,6788.52,0.8,3.427,True,191.912
161.3,6792.33,0.8,3.427,True,191.912
161.4,6795.67,0.8,3.427,True,191.912
161.5,6798.53,0.8,3.427,True,191.912
161.6,6795.67,0.8,3.427,True,191.912
161.7,6795.67,0.8,3.427,True,191.912
161.8,6791.85,0.8,3.428,True,191.968
161.9,6798.53,0.8,3.428,True,191.968
162.0,6794.71,0.8,3.428,True,191.968
162.1,6797.1,0.8,3.428,True,191.968
162.2,6798.05,0.8,3.428,True,191.968
162.3,6798.05,0.8,3.425,True,191.79999999999998
162.4,6804.73,0.8,3.425,True,191.79999999999998
162.5,6804.25,0.8,3.425,True,191.79999999999998
162.6,6806.4,0.8,3.425,True,191.79999999999998
162.7,6808.07,0.8,3.425,True,191.79999999999998
162.8,6808.54,0.8,3.424,True,191.744
162.9,6804.25,0.8,3.424,True,191.744
163.0,6803.3,0.8,3.424,True,191.744
163.1,6805.68,0.8,3.424,True,191.744
163.2,6803.77,0.8,3.424,True,191.744
163.3,6800.79,0.8,3.425,True,191.79999999999998
163.4,6796.62,0.8,3.425,True,191.79999999999998
163.5,6797.1,0.8,3.425,True,191.79999999999998
163.6,6807.59,0.8,3.425,True,191.79999999999998
163.7,6810.93,0.8,3.425,True,191.79999999999998
163.8,6818.56,0.8,3.424,True,191.744
163.9,6810.93,0.8,3.424,True,191.744
164.0,6807.11,0.8,3.424,True,191.744
164.1,6797.58,0.8,3.424,True,191.744
164.2,6799.96,0.8,3.424,True,191.744
164.3,6810.45,0.8,3.428,True,191.968
164.4,6812.83,0.8,3.428,True,191.968
164.5,6816.65,0.8,3.428,True,191.968
164.6,6817.6,0.8,3.428,True,191.968
164.7,6817.13,0.8,3.428,True,191.968
164.8,6816.17,0.8,3.428,True,191.968
164.9,6812.36,0.8,3.428,True,191.968
165.0,6812.83,0.8,3.428,True,191.968
165.1,6820.94,0.8,3.428,True,191.968
165.2,6822.85,0.8,3.428,True,191.968
165.3,6823.8,0.8,3.428,True,191.968
165.4,6823.33,0.8,3.428,True,191.968
165.5,6830.95,0.8,3.428,True,191.968
165.6,6833.34,0.8,3.428,True,191.968
165.7,6831.91,0.8,3.428,True,191.968
165.8,6833.34,0.8,3.428,True,191.968
165.9,6830.0,0.8,3.428,True,191.968
166.0,6828.09,0.8,3.428,True,191.968
166.1,6829.52,0.8,3.428,True,191.968
166.2,6830.48,0.8,3.428,True,191.968
166.3,6831.43,0.8,3.422,True,191.632
166.4,6829.52,0.8,3.422,True,191.632
166.5,6830.48,0.8,3.422,True,191.632
166.6,6830.0,0.8,3.422,True,191.632
166.7,6827.14,0.8,3.422,True,191.632
166.8,6823.33,0.8,3.422,True,191.632
166.9,6827.62,0.8,3.422,True,191.632
167.0,6828.09,0.8,3.422,True,191.632
167.1,6836.68,0.8,3.422,True,191.632
167.2,6839.54,0.8,3.422,True,191.632
167.3,6843.35,0.8,3.427,True,191.912
167.4,6848.6,0.8,3.427,True,191.912
167.5,6847.64,0.8,3.427,True,191.912
167.6,6849.55,0.8,3.427,True,191.912
167.7,6840.49,0.8,3.427,True,191.912
167.8,6837.15,0.8,3.427,True,191.912
167.9,6836.2,0.8,3.427,True,191.912
168.0,6838.11,0.8,3.427,True,191.912
168.1,6839.06,0.8,3.427,True,191.912
168.2,6841.44,0.8,3.427,True,191.912
168.3,6838.58,0.8,3.427,True,191.912
168.4,6841.21,0.8,3.427,True,191.912
168.5,6841.92,0.8,3.427,True,191.912
168.6,6842.88,0.8,3.427,True,191.912
168.7,6845.74,0.8,3.427,True,191.912
168.8,6846.69,0.8,3.427,True,191.912
168.9,6846.69,0.8,3.427,True,191.912
169.0,6845.74,0.8,3.427,True,191.912
169.1,6848.6,0.8,3.427,True,191.912
169.2,6845.74,0.8,3.427,True,191.912
169.3,6851.46,0.8,3.427,True,191.912
169.4,6853.37,0.8,3.427,True,191.912
169.5,6854.8,0.8,3.427,True,191.912
169.6,6856.7,0.8,3.427,True,191.912
169.7,6858.61,0.8,3.427,True,191.912
169.8,6859.56,0.8,3.415,True,191.24
169.9,6864.33,0.8,3.415,True,191.24
170.0,6860.52,0.8,3.415,True,191.24
170.1,6857.66,0.8,3.415,True,191.24
170.2,6857.18,0.8,3.415,True,191.24
170.3,6857.66,0.8,3.415,True,191.24
170.4,6859.09,0.8,3.415,True,191.24
170.5,6859.09,0.8,3.415,True,191.24
170.6,6860.52,0.8,3.415,True,191.24
170.7,6861.0,0.8,3.415,True,191.24
170.8,6857.18,0.8,3.418,True,191.40800000000002
170.9,6856.7,0.8,3.418,True,191.40800000000002
171.0,6859.33,0.8,3.418,True,191.40800000000002
171.1,6862.43,0.8,3.418,True,191.40800000000002
171.2,6861.0,0.8,3.418,True,191.40800000000002
171.3,6864.33,0.8,3.418,True,191.40800000000002
171.4,6864.33,0.8,3.418,True,191.40800000000002
171.5,6870.06,0.8,3.418,True,191.40800000000002
171.6,6875.31,0.8,3.418,True,191.40800000000002
171.7,6877.69,0.8,3.418,True,191.40800000000002
171.8,6877.69,0.8,3.418,True,191.40800000000002
171.9,6879.12,0.8,3.418,True,191.40800000000002
172.0,6872.92,0.8,3.418,True,191.40800000000002
172.1,6869.58,0.8,3.418,True,191.40800000000002
172.2,6872.92,0.8,3.418,True,191.40800000000002
172.3,6872.92,0.8,3.417,True,191.35199999999998
172.4,6875.78,0.8,3.417,True,191.35199999999998
172.5,6879.12,0.8,3.417,True,191.35199999999998
172.6,6874.35,0.8,3.417,True,191.35199999999998
172.7,6872.92,0.8,3.417,True,191.35199999999998
172.8,6870.53,0.8,3.417,True,191.35199999999998
172.9,6875.31,0.8,3.417,True,191.35199999999998
173.0,6879.6,0.8,3.417,True,191.35199999999998
173.1,6886.75,0.8,3.417,True,191.35199999999998
173.2,6885.8,0.8,3.417,True,191.35199999999998
173.3,6888.89,0.8,3.418,True,191.40800000000002
173.4,6892.47,0.8,3.418,True,191.40800000000002
173.5,6890.56,0.8,3.418,True,191.40800000000002
173.6,6890.8,0.8,3.418,True,191.40800000000002
173.7,6890.56,0.8,3.418,True,191.40800000000002
173.8,6889.61,0.8,3.418,True,191.40800000000002
173.9,6888.18,0.8,3.418,True,191.40800000000002
174.0,6887.23,0.8,3.418,True,191.40800000000002
174.1,6885.8,0.8,3.418,True,191.40800000000002
174.2,6886.75,0.8,3.418,True,191.40800000000002
174.3,6888.66,0.8,3.415,True,191.24
174.4,6891.04,0.8,3.415,True,191.24
174.5,6891.04,0.8,3.415,True,191.24
174.6,6891.04,0.8,3.415,True,191.24
174.7,6891.52,0.8,3.415,True,191.24
174.8,6891.52,0.8,3.415,True,191.24
174.9,6894.86,0.8,3.415,True,191.24
175.0,6891.99,0.8,3.415,True,191.24
175.1,6898.67,0.8,3.415,True,191.24
175.2,6892.47,0.8,3.415,True,191.24
175.3,6896.29,0.8,3.415,True,191.24
175.4,6896.76,0.8,3.415,True,191.24
175.5,6896.29,0.8,3.415,True,191.24
175.6,6901.05,0.8,3.415,True,191.24
175.7,6897.24,0.8,3.415,True,191.24
175.8,6903.44,0.8,3.415,True,191.24
175.9,6898.67,0.8,3.415,True,191.24
176.0,6904.39,0.8,3.415,True,191.24
176.1,6902.96,0.8,3.415,True,191.24
176.2,6904.39,0.8,3.415,True,191.24
176.3,6902.48,0.8,3.414,True,191.184
176.4,6908.68,0.8,3.414,True,191.184
176.5,6907.73,0.8,3.414,True,191.184
176.6,6905.35,0.8,3.414,True,191.184
176.7,6909.16,0.8,3.414,True,191.184
176.8,6900.1,0.8,3.418,True,191.40800000000002
176.9,6917.27,0.8,3.418,True,191.40800000000002
177.0,6905.35,0.8,3.418,True,191.40800000000002
177.1,6910.59,0.8,3.418,True,191.40800000000002
177.2,6907.73,0.8,3.418,True,191.40800000000002
177.3,6912.98,0.8,3.418,True,191.40800000000002
177.4,6917.74,0.8,3.418,True,191.40800000000002
177.5,6919.65,0.8,3.418,True,191.40800000000002
177.6,6922.04,0.8,3.418,True,191.40800000000002
177.7,6926.8,0.8,3.418,True,191.40800000000002
177.8,6922.04,0.8,3.412,True,191.072
177.9,6918.7,0.8,3.412,True,191.072
178.0,6916.31,0.8,3.412,True,191.072
178.1,6912.98,0.8,3.412,True,191.072
178.2,6913.93,0.8,3.412,True,191.072
178.3,6912.5,0.8,3.412,True,191.072
178.4,6914.41,0.8,3.412,True,191.072
178.5,6918.22,0.8,3.412,True,191.072
178.6,6921.08,0.8,3.412,True,191.072
178.7,6922.04,0.8,3.412,True,191.072
178.8,6920.13,0.8,3.417,True,191.35199999999998
178.9,6921.08,0.8,3.417,True,191.35199999999998
179.0,6922.51,0.8,3.417,True,191.35199999999998
179.1,6920.13,0.8,3.417,True,191.35199999999998
179.2,6923.47,0.8,3.417,True,191.35199999999998
179.3,6920.6,0.8,3.412,True,191.072
179.4,6918.22,0.8,3.412,True,191.072
179.5,6922.51,0.8,3.412,True,191.072
179.6,6925.85,0.8,3.412,True,191.072
179.7,6923.47,0.8,3.412,True,191.072
179.8,6926.8,0.8,3.417,True,191.35199999999998
179.9,6919.17,0.8,3.417,True,191.35199999999998
180.0,6921.08,0.8,3.417,True,191.35199999999998
180.1,6913.93,0.8,3.417,True,191.35199999999998
180.2,6924.9,0.8,3.417,True,191.35199999999998
180.3,6929.66,0.8,3.417,True,191.35199999999998
180.4,6936.82,0.8,3.417,True,191.35199999999998
180.5,6936.82,0.8,3.417,True,191.35199999999998
180.6,6933.48,0.8,3.417,True,191.35199999999998
180.7,6939.2,0.8,3.417,True,191.35199999999998
180.8,6936.34,0.8,3.417,True,191.35199999999998
180.9,6938.72,0.8,3.417,True,191.35199999999998
181.0,6934.43,0.8,3.417,True,191.35199999999998
181.1,6939.2,0.8,3.417,True,191.35199999999998
181.2,6934.91,0.8,3.417,True,191.35199999999998
181.3,6939.68,0.8,3.417,True,191.35199999999998
181.4,6937.29,0.8,3.417,True,191.35199999999998
181.5,6938.25,0.8,3.417,True,191.35199999999998
181.6,6935.86,0.8,3.417,True,191.35199999999998
181.7,6934.43,0.8,3.417,True,191.35199999999998
181.8,6935.86,0.8,3.485,True,195.16
181.9,6937.77,0.8,3.485,True,195.16
182.0,6938.25,0.8,3.485,True,195.16
182.1,6944.45,0.8,3.485,True,195.16
182.2,6950.65,0.8,3.485,True,195.16
182.3,6952.55,0.8,3.488,True,195.328
182.4,6950.17,0.8,3.488,True,195.328
182.5,6963.04,0.8,3.488,True,195.328
182.6,6947.31,0.8,3.488,True,195.328
182.7,6961.61,0.8,3.488,True,195.328
182.8,6954.94,0.8,3.468,True,194.208
182.9,6953.98,0.8,3.468,True,194.208
183.0,6958.75,0.8,3.468,True,194.208
183.1,6946.35,0.8,3.468,True,194.208
183.2,6951.12,0.8,3.468,True,194.208
183.3,6943.02,0.8,3.488,True,195.328
183.4,6945.4,0.8,3.488,True,195.328
183.5,6945.88,0.8,3.488,True,195.328
183.6,6947.67,0.8,3.488,True,195.328
183.7,6948.74,0.8,3.488,True,195.328
183.8,6950.65,0.8,3.467,True,194.15200000000002
183.9,6959.71,0.8,3.467,True,194.15200000000002
184.0,6961.14,0.8,3.467,True,194.15200000000002
184.1,6961.49,0.8,3.467,True,194.15200000000002
184.2,6962.57,0.8,3.467,True,194.15200000000002
184.3,6962.57,0.8,3.488,True,195.328
184.4,6962.09,0.8,3.488,True,195.328
184.5,6958.75,0.8,3.488,True,195.328
184.6,6957.8,0.8,3.488,True,195.328
184.7,6951.6,0.8,3.488,True,195.328
184.8,6965.9,0.8,3.467,True,194.15200000000002
184.9,6952.55,0.8,3.467,True,194.15200000000002
185.0,6978.78,0.8,3.467,True,194.15200000000002
185.1,6960.66,0.8,3.467,True,194.15200000000002
185.2,6969.24,0.8,3.467,True,194.15200000000002
185.3,6970.67,0.8,3.488,True,195.328
185.4,6964.0,0.8,3.488,True,195.328
185.5,6969.72,0.8,3.488,True,195.328
185.6,6967.33,0.8,3.488,True,195.328
185.7,6969.24,0.8,3.488,True,195.328
185.8,6966.86,0.8,3.485,True,195.16
185.9,6968.77,0.8,3.485,True,195.16
186.0,6972.1,0.8,3.485,True,195.16
186.1,6970.67,0.8,3.485,True,195.16
186.2,6973.06,0.8,3.485,True,195.16
186.3,6971.63,0.8,3.465,True,194.04
186.4,6971.15,0.8,3.465,True,194.04
186.5,6973.53,0.8,3.465,True,194.04
186.6,6974.01,0.8,3.465,True,194.04
186.7,6974.49,0.8,3.465,True,194.04
186.8,6974.96,0.8,3.485,True,195.16
186.9,6975.44,0.8,3.485,True,195.16
187.0,6978.78,0.8,3.485,True,195.16
187.1,6985.93,0.8,3.485,True,195.16
187.2,6988.32,0.8,3.485,True,195.16
187.3,6984.02,0.8,3.485,True,195.16
187.4,6985.93,0.8,3.485,True,195.16
187.5,6984.02,0.8,3.485,True,195.16
187.6,6980.69,0.8,3.485,True,195.16
187.7,6982.59,0.8,3.485,True,195.16
187.8,6981.16,0.8,3.484,True,195.10399999999998
187.9,6984.98,0.8,3.484,True,195.10399999999998
188.0,6984.5,0.8,3.484,True,195.10399999999998
188.1,6984.02,0.8,3.484,True,195.10399999999998
188.2,6985.81,0.8,3.484,True,195.10399999999998
188.3,6987.36,0.8,3.484,True,195.10399999999998
188.4,6987.36,0.8,3.484,True,195.10399999999998
188.5,6989.27,0.8,3.484,True,195.10399999999998
188.6,6989.27,0.8,3.484,True,195.10399999999998
188.7,6994.04,0.8,3.484,True,195.10399999999998
188.8,6993.56,0.8,3.484,True,195.10399999999998
188.9,6998.33,0.8,3.484,True,195.10399999999998
189.0,6997.38,0.8,3.484,True,195.10399999999998
189.1,6991.65,0.8,3.484,True,195.10399999999998
189.2,6986.89,0.8,3.484,True,195.10399999999998
189.3,6992.61,0.8,3.484,True,195.10399999999998
189.4,6988.79,0.8,3.484,True,195.10399999999998
189.5,6988.79,0.8,3.484,True,195.10399999999998
189.6,6996.42,0.8,3.484,True,195.10399999999998
189.7,6991.65,0.8,3.484,True,195.10399999999998
189.8,6995.94,0.8,3.488,True,195.328
189.9,6995.47,0.8,3.488,True,195.328
190.0,6995.94,0.8,3.488,True,195.328
190.1,6997.38,0.8,3.488,True,195.328
190.2,7000.71,0.8,3.488,True,195.328
190.3,7006.44,0.8,3.488,True,195.328
190.4,6998.81,0.8,3.488,True,195.328
190.5,7002.62,0.8,3.488,True,195.328
190.6,6999.76,0.8,3.488,True,195.328
190.7,7003.57,0.8,3.488,True,195.328
190.8,7001.19,0.8,3.468,True,194.208
190.9,7006.44,0.8,3.468,True,194.208
191.0,7007.87,0.8,3.468,True,194.208
191.1,7007.39,0.8,3.468,True,194.208
191.2,7009.06,0.8,3.468,True,194.208
191.3,7010.25,0.8,3.462,True,193.872
191.4,7010.73,0.8,3.462,True,193.872
191.5,7015.02,0.8,3.462,True,193.872
191.6,7017.4,0.8,3.462,True,193.872
191.7,7013.59,0.8,3.462,True,193.872
191.8,7012.63,0.8,3.482,True,194.99200000000002
191.9,7012.63,0.8,3.482,True,194.99200000000002
192.0,7012.63,0.8,3.482,True,194.99200000000002
192.1,7011.32,0.8,3.482,True,194.99200000000002
192.2,7010.25,0.8,3.482,True,194.99200000000002
192.3,7009.77,0.8,3.487,True,195.272
192.4,7013.59,0.8,3.487,True,195.272
192.5,7013.11,0.8,3.487,True,195.272
192.6,7013.83,0.8,3.487,True,195.272
192.7,7014.54,0.8,3.487,True,195.272
192.8,7014.06,0.8,3.487,True,195.272
192.9,7015.02,0.8,3.487,True,195.272
193.0,7015.97,0.8,3.487,True,195.272
193.1,7018.83,0.8,3.487,True,195.272
193.2,7020.74,0.8,3.487,True,195.272
193.3,7019.79,0.8,3.468,True,194.208
193.4,7019.79,0.8,3.468,True,194.208
193.5,7018.83,0.8,3.468,True,194.208
193.6,7022.17,0.8,3.468,True,194.208
193.7,7020.74,0.8,3.468,True,194.208
193.8,7021.22,0.8,3.488,True,195.328
193.9,7021.22,0.8,3.488,True,195.328
194.0,7020.74,0.8,3.488,True,195.328
194.1,7021.22,0.8,3.488,True,195.328
194.2,7019.79,0.8,3.488,True,195.328
194.3,7020.26,0.8,3.488,True,195.328
194.4,7019.79,0.8,3.488,True,195.328
194.5,7024.56,0.8,3.488,True,195.328
194.6,7026.94,0.8,3.488,True,195.328
194.7,7031.23,0.8,3.488,True,195.328
194.8,7026.94,0.8,3.395,True,190.12
194.9,7025.51,0.8,3.395,True,190.12
195.0,7025.03,0.8,3.395,True,190.12
195.1,7023.6,0.8,3.395,True,190.12
195.2,7022.17,0.8,3.395,True,190.12
195.3,7025.51,0.8,3.395,True,190.12
195.4,7029.32,0.8,3.395,True,190.12
195.5,7027.42,0.8,3.395,True,190.12
195.6,7025.99,0.8,3.395,True,190.12
195.7,7030.28,0.8,3.395,True,190.12
195.8,7029.8,0.8,3.398,True,190.288
195.9,7026.94,0.8,3.398,True,190.288
196.0,7029.32,0.8,3.398,True,190.288
196.1,7025.51,0.8,3.398,True,190.288
196.2,7026.94,0.8,3.398,True,190.288
196.3,7029.8,0.8,3.398,True,190.288
196.4,7031.71,0.8,3.398,True,190.288
196.5,7027.89,0.8,3.398,True,190.288
196.6,7024.08,0.8,3.398,True,190.288
196.7,7022.17,0.8,3.398,True,190.288
196.8,7028.85,0.8,3.397,True,190.232
196.9,7032.18,0.8,3.397,True,190.232
197.0,7038.38,0.8,3.397,True,190.232
197.1,7037.91,0.8,3.397,True,190.232
197.2,7037.91,0.8,3.397,True,190.232
197.3,7036.48,0.8,3.398,True,190.288
197.4,7036.95,0.8,3.398,True,190.288
197.5,7040.77,0.8,3.398,True,190.288
197.6,7031.71,0.8,3.398,True,190.288
197.7,7035.52,0.8,3.398,True,190.288
197.8,7037.91,0.8,3.397,True,190.232
197.9,7029.8,0.8,3.397,True,190.232
198.0,7009.3,0.8,3.397,True,190.232
198.1,7013.59,0.8,3.397,True,190.232
198.2,7021.22,0.8,3.397,True,190.232
198.3,7032.18,0.8,3.397,True,190.232
198.4,7033.62,0.8,3.397,True,190.232
198.5,7033.62,0.8,3.397,True,190.232
198.6,7037.43,0.8,3.397,True,190.232
198.7,7037.43,0.8,3.397,True,190.232
198.8,7046.97,0.8,3.398,True,190.288
198.9,7047.44,0.8,3.398,True,190.288
199.0,7053.17,0.8,3.398,True,190.288
199.1,7054.6,0.8,3.398,True,190.288
199.2,7045.54,0.8,3.398,True,190.288
199.3,7042.2,0.8,3.398,True,190.288
199.4,7039.58,0.8,3.398,True,190.288
199.5,7034.57,0.8,3.398,True,190.288
199.6,7036.0,0.8,3.398,True,190.288
199.7,7037.43,0.8,3.398,True,190.288
199.8,7040.77,0.8,3.395,True,190.12
199.9,7043.63,0.8,3.395,True,190.12
200.0,1562.13,-0.8,3.395,True,190.12
200.1,-4041.45,-0.8,3.395,True,190.12
200.2,-3794.45,-0.8,3.395,True,190.12
200.3,-3631.37,-0.8,3.395,True,190.12
200.4,-3507.39,-0.8,3.395,True,190.12
200.5,-3403.92,-0.8,3.395,True,190.12
200.6,-3318.09,-0.8,3.395,True,190.12
200.7,-3244.65,-0.8,3.395,True,190.12
200.8,-3179.33,-0.8,3.395,True,190.12
200.9,-3119.72,-0.8,3.395,True,190.12
201.0,-3066.31,-0.8,3.395,True,190.12
201.1,-3015.77,-0.8,3.395,True,190.12
201.2,-2969.99,-0.8,3.395,True,190.12
201.3,-2927.55,-0.8,3.394,True,190.06400000000002
201.4,-2887.97,-0.8,3.394,True,190.06400000000002
201.5,-2847.92,-0.8,3.394,True,190.06400000000002
201.6,-2813.11,-0.8,3.394,True,190.06400000000002
201.7,-2776.39,-0.8,3.394,True,190.06400000000002
201.8,-2743.49,-0.8,3.394,True,190.06400000000002
201.9,-2711.54,-0.8,3.394,True,190.06400000000002
202.0,-2681.98,-0.8,3.394,True,190.06400000000002
202.1,-2651.94,-0.8,3.394,True,190.06400000000002
202.2,-2624.76,-0.8,3.394,True,190.06400000000002
202.3,-2597.1,-0.8,3.398,True,190.288
202.4,-2572.31,-0.8,3.398,True,190.288
202.5,-2546.56,-0.8,3.398,True,190.288
202.6,-2522.24,-0.8,3.398,True,190.288
202.7,-2498.4,-0.8,3.398,True,190.288
202.8,-2475.51,-0.8,3.392,True,189.952
202.9,-2452.14,-0.8,3.392,True,189.952
203.0,-2430.21,-0.8,3.392,True,189.952
203.1,-2409.71,-0.8,3.392,True,189.952
203.2,-2380.59,-0.8,3.392,True,189.952
203.3,-2360.95,-0.8,3.392,True,189.952
203.4,-2339.68,-0.8,3.392,True,189.952
203.5,-2320.04,-0.8,3.392,True,189.952
203.6,-2300.68,-0.8,3.392,True,189.952
203.7,-2280.89,-0.8,3.392,True,189.952
203.8,-2260.29,-0.8,3.397,True,190.232
203.9,-2244.12,-0.8,3.397,True,190.232
204.0,-2225.53,-0.8,3.397,True,190.232
204.1,-2209.7,-0.8,3.397,True,190.232
204.2,-2192.63,-0.8,3.397,True,190.232
204.3,-2176.36,-0.8,3.397,True,190.232
204.4,-2158.82,-0.8,3.397,True,190.232
204.5,-2142.84,-0.8,3.397,True,190.232
204.6,-2127.97,-0.8,3.397,True,190.232
204.7,-2111.56,-0.8,3.397,True,190.232
204.8,-2096.78,-0.8,3.385,True,189.56
204.9,-2082.14,-0.8,3.385,True,189.56
205.0,-2069.51,-0.8,3.385,True,189.56
205.1,-2054.58,-0.8,3.385,True,189.56
205.2,-2041.04,-0.8,3.385,True,189.56
205.3,-2026.26,-0.8,3.385,True,189.56
205.4,-2012.71,-0.8,3.385,True,189.56
205.5,-1997.65,-0.8,3.385,True,189.56
205.6,-1984.91,-0.8,3.385,True,189.56
205.7,-1971.42,-0.8,3.385,True,189.56
205.8,-1956.97,-0.8,3.398,True,190.288
205.9,-1945.29,-0.8,3.398,True,190.288
206.0,-1932.89,-0.8,3.398,True,190.288
206.1,-1921.54,-0.8,3.398,True,190.288
