time_s,force_V_raw,force_V
480.5,7.564,1.5130000000000001
481.0,7.555,1.5130000000000001
481.5,7.565,1.5130000000000001
482.0,7.562,1.5130000000000001
482.5,7.564,1.5130000000000001
483.0,7.565,1.5130000000000001
483.5,7.555,1.5130000000000001
484.0,7.556,1.5130000000000001
484.5,7.567,1.5134
485.0,7.574,1.5142
485.5,7.571,1.5148
486.0,7.574,1.5148
486.5,7.575,1.5150000000000001
487.0,7.578,1.5156
487.5,7.578,1.5156
488.0,7.581,1.5156
488.5,7.582,1.5156
489.0,7.578,1.516
489.5,7.581,1.516
490.0,7.582,1.5162
490.5,7.581,1.5162
491.0,7.578,1.5162
491.5,7.582,1.5162
492.0,7.58,1.5162
492.5,7.58,1.5162
493.0,7.581,1.5164
